id,key,value,type 
4269527112,website,http://wirelesstoyz.net,regular
4269527112,city,Las Vegas,addr
4269527112,unit,160,addr
4269527112,state,NV,addr
4269527112,street,EaStreet Bonanza Road,addr
4269527112,postcode,,addr
4269527112,opening_hours,Mo-Sa 9:00-22:00; Su 10:00-17:00,regular
4269527112,housenumber,4416,addr
4269695589,shop,greengrocer,regular
4276033908,name,Super 8 Las Vegas Nellis AFB Area,regular
4276033908,phone,+1 702-644-7878,regular
4276033908,tourism,motel,regular
4276033908,website,http://www.super8.com/hotels/nevada/las-vegas/super-8-las-vegas-nellis-afb-area/hotel-overview,regular
4276033908,city,Las Vegas,addr
4276033908,state,NV,addr
4276033908,street,Las Vegas Boulevard North,addr
4276033908,postcode,,addr
4276033908,housenumber,4435,addr
4281082847,leisure,picnic_table,regular
4281082898,leisure,picnic_table,regular
4281082899,leisure,picnic_table,regular
4281082915,leisure,picnic_table,regular
4281082918,leisure,picnic_table,regular
4285592470,city,Las Vegas,addr
4285592470,state,Nevada,addr
4285592470,street,South Drive,addr
4285592470,description,Office,regular
4285592470,postcode,,addr
4285592470,housenumber,6623,addr
4289250367,name,In and Out Burger,regular
4289250367,phone,17027861000,regular
4289250367,amenity,fast_food,regular
4289250367,cuisine,burger,regular
4289250367,website,http://www.inandout.com,regular
4289250367,street,EaStreet Craig Road,addr
4289250367,postcode,None,addr
4289250367,opening_hours,Su-Th 10:30-22:00; Fr-Sa 10:00-22:30,regular
4289250367,housenumber,2765,addr
4289380409,name,Hampton Inn Tropicana,regular
4289380409,tourism,hotel,regular
4289630971,name,Simon & Joe's Eatery,regular
4289630971,phone,702-759-0333,regular
4289630971,kosher,yes,regular
4289630971,amenity,restaurant,regular
4289630971,cuisine,pizza,regular
4289630971,website,http://simonandjoes.com/,regular
4289630971,street,Tropicana Avenuenue,addr
4289630971,kosher,only,diet
4289630971,opening_hours,"Mo-Th, Su 10:00-23:00; Fr 10:00-15:00; Sa 18:30-11:00",regular
4289630971,housenumber,3720,addr
4289722425,name,Standard,regular
4289722425,amenity,fuel,regular
4289725662,name,Jack in the box,regular
4289725662,amenity,fast_food,regular
4294204588,highway,crossing,regular
4294204690,highway,crossing,regular
4294204690,crossing,island,regular
4294204693,highway,crossing,regular
4294204693,crossing,traffic_signals,regular
4294204696,highway,crossing,regular
4294204696,crossing,traffic_signals,regular
4294204709,crossing,no,regular
4294204710,highway,crossing,regular
4294204710,crossing,traffic_signals,regular
4294204710,tactile_paving,yes,regular
4294204710,button_operated,yes,regular
4294204713,highway,crossing,regular
4294204713,crossing,traffic_signals,regular
4294204713,tactile_paving,yes,regular
4294204713,button_operated,yes,regular
4294204714,crossing,no,regular
4294204715,highway,crossing,regular
4294204715,crossing,traffic_signals,regular
4294204717,highway,crossing,regular
4294204717,crossing,traffic_signals,regular
4297147748,name,Denny's,regular
4297147748,amenity,restaurant,regular
4297147748,cuisine,american,regular
4297147748,opening_hours,24/7,regular
4298325802,name,Decatur substation,regular
4299972491,name,Korean BBQ,regular
4299972491,amenity,restaurant,regular
4301412466,name,Jack in the box,regular
4301412466,access,customers,regular
4301412466,amenity,toilets,regular
4301422087,name,Subway,regular
4301422087,amenity,fast_food,regular
4305170961,name,Title Loans 365,regular
4305170961,phone,+1 702 3580633,regular
4305170961,office,financial,regular
4305170961,website,http://titleloans365.com/,regular
4305170961,city,Las Vegas,addr
4305170961,unit,391,addr
4305170961,state,NV,addr
4305170961,street,EaStreet Sahara Avenuenue,addr
4305170961,description,"Title Loans 365 is owner run and operated. We care about our clients and want to help you with your individual financial situation. There are no pushy loan sharks at Title Loans 365; we just have caring, professional, talented loan specialists.",regular
4305170961,postcode,,addr
4305170961,opening_hours,24/7,regular
4305170961,housenumber,1810,addr
4307002119,name,Wendy's,regular
4307002119,amenity,fast_food,regular
4307002119,opening_hours,Mo-Su 09:00-22:00,regular
4307005422,fee,yes,regular
4307005422,amenity,atm,regular
4307062967,entrance,main,regular
4307062967,level,0,indoor
4307062967,entrance,yes,indoor
4307127548,name,Burger King,regular
4307127548,amenity,fast_food,regular
4307127548,cuisine,burger,regular
4307127549,name,Pool,regular
4307127549,entrance,yes,regular
4307127550,name,Pool,regular
4307127550,entrance,yes,regular
4307127576,amenity,pub,regular
4307127576,operator,Hampton Inn Tropicana,regular
4307127581,entrance,yes,regular
4307127587,entrance,main,regular
4307128213,lit,yes,regular
4307128213,advertising,billboard,regular
4307128245,highway,crossing,regular
4307128245,crossing,traffic_signals,regular
4307128251,highway,crossing,regular
4307128251,crossing,traffic_signals,regular
4307128266,entrance,main,regular
4307128291,entrance,main,regular
4307128302,entrance,yes,regular
4307142573,highway,elevator,regular
4307142586,highway,elevator,regular
4307149665,highway,traffic_signals,regular
4307149666,highway,traffic_signals,regular
4307149667,highway,traffic_signals,regular
4307149668,highway,traffic_signals,regular
4307159204,highway,crossing,regular
4307159204,crossing,traffic_signals,regular
4307159205,highway,crossing,regular
4307159205,crossing,traffic_signals,regular
4307178250,entrance,main,regular
4308164738,name,The Coffee Bean and Tea Leaf,regular
4308164738,amenity,cafe,regular
4308164738,cuisine,coffee_shop,regular
4308164738,opening_hours,"Mo-Fr 07:00-20:00, 09:00-18:00; Sa, Su 07:00-19:00",regular
4308176238,name,Chipotle,regular
4308176238,amenity,restaurant,regular
4308176238,cuisine,mexican,regular
4308176238,wheelchair,yes,regular
4308176238,outdoor_seating,yes,regular
4308182469,name,Chipotle,regular
4308182469,amenity,bicycle_parking,regular
4308224206,ref,1735,regular
4308224206,name,Maryland and Flamingo,regular
4308224206,amenity,bus_station,regular
4308330654,name,McDonald's,regular
4308330654,amenity,fast_food,regular
4308330654,cuisine,burger,regular
4308330654,smoking,no,regular
4308330654,takeaway,yes,regular
4308330654,wheelchair,yes,regular
4308330655,bench,yes,regular
4308330655,highway,bus_stop,regular
4308330655,shelter,yes,regular
4308330656,bench,yes,regular
4308330656,highway,bus_stop,regular
4308330656,shelter,yes,regular
4308330657,bench,yes,regular
4308330657,highway,bus_stop,regular
4308330657,shelter,yes,regular
4308330658,bench,yes,regular
4308330658,highway,bus_stop,regular
4308330658,shelter,yes,regular
4308330659,bench,yes,regular
4308330659,highway,bus_stop,regular
4308330659,shelter,yes,regular
4308330660,bench,yes,regular
4308330660,highway,bus_stop,regular
4308330660,shelter,yes,regular
4308330661,highway,bus_stop,regular
4308330662,entrance,main,regular
4308330663,shop,laundry,regular
4308330663,opening_hours,24/7,regular
4308330675,highway,crossing,regular
4308330675,crossing,traffic_signals,regular
4308330677,highway,crossing,regular
4308330677,crossing,traffic_signals,regular
4308330678,highway,crossing,regular
4308330678,crossing,traffic_signals,regular
4308330682,highway,crossing,regular
4308330682,crossing,traffic_signals,regular
4308331103,entrance,yes,regular
4308331104,entrance,main,regular
4308331111,entrance,main,regular
4308331117,stars,1,regular
4308331117,access,no,regular
4308331117,tourism,camp_site,regular
4308331117,operator,Homeless People,regular
4308331117,wheelchair,no,regular
4308331117,internet_access,no,regular
4308331132,bench,yes,regular
4308331132,highway,bus_stop,regular
4308331132,shelter,yes,regular
4308331136,entrance,main,regular
4311995408,name,Chipotle,regular
4311995408,phone,17026334463,regular
4311995408,amenity,restaurant,regular
4311995408,website,http://www.chipolte.com,regular
4311995408,street,EaStreet Craig Road,addr
4311995408,postcode,None,addr
4311995408,opening_hours,Mo-Su 11:00-22:00,regular
4311995408,housenumber,2546 suit 100,addr
4312129996,leisure,playground,regular
4314054464,name,Lala's Style Hair & Makeup Studio,regular
4314054464,Phone,702-547-1661,regular
4314054464,Website,http://lalasstylehair.com,regular
4314054464,Keywords,"Hair Salon, Beauty Salon, Hair Coloring, Haircuts, Makeup, Wedding Makeup, Beauty Supply, Hair Extensions, Hair Stylist, Up Dos",regular
4314054464,city,Las Vegas,addr
4314054464,state,NV,addr
4314054464,street,E Tropicana Avenue #A,addr
4314054464,postcode,,addr
4314054464,email,lalasstyle@yahoo.com,contact
4314054464,opening_hours,"Monday-Thursday: 10:00AM to 7:00PM,Friday-Saturday: 9:00AM to 7:00PM",regular
4314054464,housenumber,2483,addr
4315441026,lit,yes,regular
4315441026,advertising,billboard,regular
4315441039,highway,crossing,regular
4315441039,crossing,uncontrolled,regular
4315441040,highway,crossing,regular
4315441040,crossing,uncontrolled,regular
4315441084,highway,crossing,regular
4315441084,crossing,traffic_signals,regular
4315753215,note,FIXME Continues,regular
4315753593,note,FIXME Continues,regular
4320675070,surface,asphalt,regular
4320675070,traffic_calming,bump,regular
4320675071,surface,asphalt,regular
4320675071,traffic_calming,bump,regular
4320675072,surface,asphalt,regular
4320675072,traffic_calming,bump,regular
4320675073,surface,asphalt,regular
4320675073,traffic_calming,bump,regular
4320888219,leisure,playground,regular
4322909026,amenity,bicycle_parking,regular
4324366289,name,Tacos El Gordo,regular
4324366289,amenity,restaurant,regular
4324366289,cuisine,mexican,regular
4324366289,street,South Las Vegas Boulevard,addr
4324366289,opening_hours,Mo-Su 09:00-05:00,regular
4324366289,housenumber,3049,addr
4325317966,highway,crossing,regular
4325317966,crossing,unmarked,regular
4325317976,highway,crossing,regular
4325317976,crossing,unmarked,regular
4330145688,source,Bing,regular
4330145688,highway,traffic_signals,regular
4330145688,direction,forward,traffic_signals
4330145789,source,Bing,regular
4330145789,highway,traffic_signals,regular
4330145789,direction,forward,traffic_signals
4330145792,source,Bing,regular
4330145792,highway,traffic_signals,regular
4330145792,direction,forward,traffic_signals
4330145795,source,Bing,regular
4330145795,highway,traffic_signals,regular
4330145795,direction,forward,traffic_signals
4330145800,source,Bing,regular
4330145800,highway,traffic_signals,regular
4330145800,direction,forward,traffic_signals
4331195201,highway,traffic_signals,regular
4331195202,highway,traffic_signals,regular
4331195206,highway,traffic_signals,regular
4331195210,highway,traffic_signals,regular
4331195221,highway,traffic_signals,regular
4331195222,highway,traffic_signals,regular
4331195223,highway,traffic_signals,regular
4331195223,direction,backward,traffic_signals
4331622589,name,A Gamer's Paradise,regular
4331622589,shop,video_games,regular
4331622589,website,http://www.agpvegas.com/,regular
4331622589,city,Las Vegas,addr
4331622589,street,EaStreet Tropicana Avenuenue,addr
4331622589,housenumber,1550,addr
4331622590,name,Press Start Gaming Center (PSC),regular
4331622590,leisure,amusement_arcade,regular
4331622590,website,http://www.psglv.com/,regular
4331662538,barrier,gate,regular
4331662545,source,Bing,regular
4331662545,highway,traffic_signals,regular
4331662549,source,Bing,regular
4331662549,highway,traffic_signals,regular
4331662560,source,Bing,regular
4331662560,highway,traffic_signals,regular
4331662566,source,Bing,regular
4331662566,highway,traffic_signals,regular
4331663600,highway,traffic_signals,regular
4331663600,direction,backward,traffic_signals
4331663602,highway,crossing,regular
4331663602,crossing,traffic_signals,regular
4331663604,highway,traffic_signals,regular
4331663605,highway,crossing,regular
4331663605,crossing,traffic_signals,regular
4331663606,highway,crossing,regular
4331663606,crossing,traffic_signals,regular
4331663607,highway,traffic_signals,regular
4331663608,highway,crossing,regular
4331663608,crossing,traffic_signals,regular
4331663609,highway,crossing,regular
4331663609,crossing,traffic_signals,regular
4331663611,highway,traffic_signals,regular
4331663611,direction,forward,traffic_signals
4331920961,amenity,shelter,regular
4331920961,shelter_type,sun_shelter,regular
4331920962,amenity,shelter,regular
4331920962,shelter_type,sun_shelter,regular
4331920963,amenity,shelter,regular
4331920963,shelter_type,sun_shelter,regular
4331920981,amenity,shelter,regular
4331920981,shelter_type,sun_shelter,regular
4331920982,amenity,shelter,regular
4331920982,shelter_type,sun_shelter,regular
4331920983,amenity,shelter,regular
4331920983,shelter_type,sun_shelter,regular
4331921491,amenity,shelter,regular
4331921491,shelter_type,sun_shelter,regular
4331921492,amenity,shelter,regular
4331921492,shelter_type,sun_shelter,regular
4331921493,amenity,shelter,regular
4331921493,shelter_type,sun_shelter,regular
4331922025,amenity,shelter,regular
4331922025,shelter_type,sun_shelter,regular
4331922026,amenity,shelter,regular
4331922026,shelter_type,sun_shelter,regular
4331922027,amenity,shelter,regular
4331922027,shelter_type,sun_shelter,regular
4331922028,amenity,shelter,regular
4331922028,shelter_type,sun_shelter,regular
4331922029,amenity,shelter,regular
4331922029,shelter_type,sun_shelter,regular
4331922030,amenity,shelter,regular
4331922030,shelter_type,sun_shelter,regular
4331931311,highway,traffic_signals,regular
4332383227,barrier,yes,regular
4332383233,barrier,yes,regular
4332646292,name,Entrance,regular
4332646292,access,customers,regular
4332646292,amenity,parking_entrance,regular
4332646292,parking,underground,regular
4332646292,operator,MGM Grand,regular
4332646292,supervised,yes,regular
4332646293,name,Entrance,regular
4332646293,access,customers,regular
4332646293,amenity,parking_entrance,regular
4332646293,parking,underground,regular
4332646293,operator,MGM Grand,regular
4332646293,supervised,yes,regular
4332646294,name,Entrance,regular
4332646294,access,customers,regular
4332646294,amenity,parking_entrance,regular
4332646294,parking,underground,regular
4332646294,operator,MGM Grand,regular
4332646294,supervised,yes,regular
4332646295,name,Exit,regular
4332646295,access,customers,regular
4332646295,amenity,parking_entrance,regular
4332646295,parking,underground,regular
4332646295,operator,MGM Grand,regular
4332646295,supervised,yes,regular
4332646296,name,Exit,regular
4332646296,access,customers,regular
4332646296,amenity,parking_entrance,regular
4332646296,parking,underground,regular
4332646296,operator,MGM Grand,regular
4332646296,supervised,yes,regular
4332646297,name,Exit,regular
4332646297,access,customers,regular
4332646297,amenity,parking_entrance,regular
4332646297,parking,underground,regular
4332646297,operator,MGM Grand,regular
4332646297,supervised,yes,regular
4332682732,name,Entrance,regular
4332682732,access,customers,regular
4332682732,amenity,parking_entrance,regular
4332682732,parking,underground,regular
4332682732,operator,MGM Grand,regular
4332682732,supervised,yes,regular
4332682733,name,Exit,regular
4332682733,access,customers,regular
4332682733,amenity,parking_entrance,regular
4332682733,parking,underground,regular
4332682733,operator,MGM Grand,regular
4332682733,supervised,yes,regular
4332700275,highway,traffic_signals,regular
4332700275,direction,forward,traffic_signals
4332700276,highway,traffic_signals,regular
4332700276,direction,backward,traffic_signals
4332700277,lit,yes,regular
4332700277,advertising,billboard,regular
4333175791,name,Thai St. Cafe,regular
4333175791,amenity,restaurant,regular
4333175791,cuisine,thai,regular
4333175791,takeaway,yes,regular
4333175791,city,Las Vegas,addr
4333175791,street,InduStreetrial Road,addr
4333175791,outdoor_seating,no,regular
4333175791,housenumber,3137,addr
4333182990,name,XO Liquor,regular
4333182990,shop,alcohol,regular
4333245389,name,Can Can Room,regular
4333245389,amenity,stripclub,regular
4334446196,name,Fills,regular
4334446196,amenity,fuel,regular
4334947689,housenumber,3205,addr
4334947689,postcode,,addr
4334947689,street,Red Rock Scenic Drive,addr
4334947689,name,Red Rock Canyon National Conservation Area,regular
4334947689,opening_hours,Mo-Su 06:00-19:00,regular
4334947689,phone,+1 (702) 515-5367,regular
4334947689,tourism,attraction,regular
4334947689,website,http://www.redrockcanyonlv.org,regular
4341936495,seats,2,regular
4341936495,amenity,bench,regular
4341936495,material,concrete,regular
4341936497,amenity,waste_basket,regular
4341937490,seats,2,regular
4341937490,amenity,bench,regular
4341937490,material,concrete,regular
4341965089,emergency,phone,regular
4341965189,seats,2,regular
4341965189,amenity,bench,regular
4341965189,material,concrete,regular
4343199196,name,Las Vegas Welcome Sign,regular
4343199196,tourism,attraction,regular
4344864925,name,Durango Sheet Metal Solutions,regular
4344864925,craft,metal_construction,regular
4344864925,phone,(702) 463-8144,regular
4344864925,website,http://durangosheetmetal.com,regular
4344864925,city,North Las Vegas,addr
4344864925,state,NV,addr
4344864925,street,Streetocker Streetreet,addr
4344864925,postcode,None,addr
4344864925,housenumber,1725,addr
4344870155,shop,pawnbroker,regular
4346652511,name,Pbr grill,regular
4346652511,amenity,restaurant,regular
4352067391,name,Shake Shack,regular
4352067391,amenity,fast_food,regular
4352067391,street,South Las Vegas Boulevard,addr
4352067391,internet_access,wlan,regular
4355314894,en,Lions Habitat Ranch,name
4355314894,tourism,attraction,regular
4362600517,name,Everyone Does It,regular
4362600517,shop,tobacco,regular
4362600517,phone,+1 844 4355212,regular
4362600517,website,https://www.everyonedoesit.com/,regular
4362600517,city,Las Vegas,addr
4362600517,unit,C,addr
4362600517,state,NV,addr
4362600517,start_date,2001,regular
4362600517,street,South Valley View Boulevard,addr
4362600517,description,"Launched in 2001, EveryoneDoesIt was the first online smoking retailer to combine low prices, a killer selection, and a pleasant customer experience. Today, EveryoneDoesIt is arguably the biggest smoking outlet in the world.",regular
4362600517,opening_hours,24/7,regular
4362600517,housenumber,6125,addr
4364278030,name,Trend Setters Realty,regular
4364278030,Owner,James Terrell,regular
4364278030,phone,702-630-6630,regular
4364278030,website,http://trendsettersrealty.net,regular
4364278030,city,North Las Vegas,addr
4364278030,state,NV,addr
4364278030,street,Camino Al Norte #275,addr
4364278030,postcode,None,addr
4364278030,housenumber,5135,addr
4365202625,city,Las Vegas,addr
4365202625,housenumber,2555,addr
4365202625,postcode,,addr
4365202625,street,Montessouri Streetreet,addr
4365202625,amenity,clinic,regular
4365202625,specialty,plastic_surgery,healthcare
4365202625,name,Herte Center For Cosmetic Surgery,regular
4365202625,phone,+1 702 732 9600,regular
4365202625,website,http://www.hertecenter.com,regular
4365457762,name,Quality In-Home Care Services Inc,regular
4365457762,phone,(702) 480-0673,regular
4365457762,website,http://qualityinhomecareinc.com/,regular
4365457762,city,Las Vegas,addr
4365457762,state,NV,addr
4365457762,street,Maryland Parkway,addr
4365457762,postcode,,addr
4365457762,housenumber,2770,addr
4365590290,name,Umami Burger,regular
4365590290,phone,+1 (702) 761-7614,regular
4365590290,amenity,restaurant,regular
4365590290,cuisine,burger,regular
4365590290,city,Las Vegas,addr
4365590290,postcode,,addr
4365590290,opening_hours,Mo-Su 11:00-22:00,regular
4370459580,power,pole,regular
4370459580,source,Bing,regular
4370459581,power,pole,regular
4370459581,source,Bing,regular
4370459582,power,pole,regular
4370459582,source,Bing,regular
4370459584,power,pole,regular
4370459584,source,Bing,regular
4370459585,power,pole,regular
4370459585,source,Bing,regular
4370459586,power,pole,regular
4370459586,source,Bing,regular
4370459588,power,pole,regular
4370459588,source,Bing,regular
4370459693,power,pole,regular
4370459693,source,Bing,regular
4370459703,power,pole,regular
4370459703,source,Bing,regular
4370459709,power,pole,regular
4370459709,source,Bing,regular
4370459719,power,pole,regular
4370459719,source,Bing,regular
4370459723,power,pole,regular
4370459723,source,Bing,regular
4370459732,power,pole,regular
4370459732,source,Bing,regular
4370459747,power,pole,regular
4370459747,source,Bing,regular
4370459755,power,pole,regular
4370459755,source,Bing,regular
4370459773,power,pole,regular
4370459773,source,Bing,regular
4370459776,power,pole,regular
4370459776,source,Bing,regular
4370459784,power,pole,regular
4370459784,source,Bing,regular
4370459785,power,pole,regular
4370459785,source,Bing,regular
4370459787,power,pole,regular
4370459787,source,Bing,regular
4370459788,power,pole,regular
4370459788,source,Bing,regular
4370459790,power,pole,regular
4370459790,source,Bing,regular
4370459796,power,pole,regular
4370459796,source,Bing,regular
4370459797,power,pole,regular
4370459797,source,Bing,regular
4370459800,power,pole,regular
4370459800,source,Bing,regular
4370459803,power,pole,regular
4370459803,source,Bing,regular
4370459804,power,pole,regular
4370459804,source,Bing,regular
4370459809,power,pole,regular
4370459809,source,Bing,regular
4370459810,power,pole,regular
4370459810,source,Bing,regular
4370459811,power,pole,regular
4370459811,source,Bing,regular
4370459812,power,pole,regular
4370459812,source,Bing,regular
4370459813,power,pole,regular
4370459813,source,Bing,regular
4370459814,power,pole,regular
4370459814,source,Bing,regular
4370459815,power,pole,regular
4370459815,source,Bing,regular
4370459816,power,pole,regular
4370459816,source,Bing,regular
4370459817,power,pole,regular
4370459817,source,Bing,regular
4370459818,power,pole,regular
4370459818,source,Bing,regular
4370459819,power,pole,regular
4370459819,source,Bing,regular
4370459820,power,pole,regular
4370459820,source,Bing,regular
4370459821,power,pole,regular
4370459821,source,Bing,regular
4370459826,power,pole,regular
4370459826,source,Bing,regular
4370459827,power,pole,regular
4370459827,source,Bing,regular
4370459828,power,pole,regular
4370459828,source,Bing,regular
4379731345,name,Church of Jesus Christ,regular
4379731345,amenity,place_of_worship,regular
4379731345,religion,christian,regular
4379731345,city,Las Vegas,addr
4379731345,state,Nevada,addr
4379731345,street,North Walnut Road,addr
4379731345,denomination,mormon,regular
4379731345,postcode,,addr
4379731345,housenumber,2295,addr
4382913360,name,American Shooters,regular
4382913360,shop,guns,regular
4382913360,phone,+17027195000,regular
4382913360,website,http://americanshooters.com/,regular
4382913360,city,Las Vegas,addr
4382913360,state,NV,addr
4382913360,street,Arville Streetreet,addr
4382913360,postcode,,addr
4382913360,housenumber,3440,addr
4382916772,name,American Shooters,regular
4382916772,shop,weapons,regular
4382916772,phone,+17027195000,regular
4382916772,website,http://americanshooters.com/,regular
4382916772,city,Las Vegas,addr
4382916772,state,NV,addr
4382916772,street,Arville Streetreet,addr
4382916772,postcode,,addr
4382916772,housenumber,3440,addr
4388051892,name,northoutlet,regular
4388051892,shop,department_store,regular
4388051892,en,northoutlet,name
4388051892,zh,北奥,name
4388597089,name,SW. Medical Center,regular
4388597089,amenity,doctors,regular
4388597089,en,SW. Medical Center,name
4388597089,internet_access,wlan,regular
4388597090,name,Steinberg diagnostic,regular
4388597090,amenity,doctors,regular
4388597090,en,Steinberg diagnostic,name
4388597090,internet_access,wlan,regular
4388597189,amenity,bank,regular
4388597189,name,US Bank,regular
4388597189,en,American Bank,name
4389476096,name,Limos On The Strip,regular
4389476096,shop,car_rental,regular
4389476096,website,http://www.limosonthestrip.com,regular
4389476096,city,Las Vegas,addr
4389476096,state,NV,addr
4389476096,street,WeStreet Colorado Avenuenue,addr
4389476096,description,Limos On The Strip is a Las Vegas limo service.,regular
4389476096,postcode,,addr
4389476096,youtube,https://www.youtube.com/watch?v=nMygV1l6ydo,contact
4389476096,housenumber,123,addr
4389476096,facebook,https://www.facebook.com/limosonthestrip/,contact
4389476096,google_plus,https://plus.google.com/+LimosOnTheStripLasVegas,contact
4390684990,name,work,regular
4390684990,en,work,name
4390684990,tourism,artwork,regular
4393079890,housenumber,6850,addr
4393079890,postcode,,addr
4393079890,street,Spring Mountain Road,addr
4393079890,name,Greenland supermarket,regular
4393079890,en,Grrenland supermarket,name
4393079890,shop,supermarket,regular
4393878189,name,custom clip dog grooming,regular
4393878189,phone,(702) 767-4248,regular
4393878189,amenity,clinic,regular
4393878189,en,custom clip dog grooming,name
4393878189,opening_hours,"Mo-Su 08:00-10:15, 14:45-17:00",regular
4396849593,name,UPS Customer Center,regular
4396849593,phone,(800) 742-5877,regular
4396849593,amenity,post_office,regular
4396849593,city,Las Vegas,addr
4396849593,state,NV,addr
4396849593,street,Arby Avenuenue,addr
4396849593,postcode,,addr
4396849593,housenumber,335,addr
4405730214,name,Jerry Tarkanian Statue Monument,regular
4405730214,historic,monument,regular
4409434442,name,Mystique Hair Studio LV,regular
4409434442,owner,Than Lin,regular
4409434442,phone,702-432-6006,regular
4409434442,website,http://mystiquehairstudiolv.net,regular
4409434442,city,Las Vegas,addr
4409434442,state,NV,addr
4409434442,street,WeStreet Sahara Avenuenue,addr
4409434442,postcode,,addr
4409434442,housenumber,3801,addr
4413880186,name,Diamond,regular
4413880186,amenity,restaurant,regular
4413880186,cuisine,chinese,regular
4413880399,name,CVS,regular
4413880399,shop,chemist,regular
4413880399,amenity,pharmacy,regular
4413880400,name,El Segundo Sol,regular
4413880400,amenity,restaurant,regular
4413880400,cuisine,mexican,regular
4413880401,name,Outback,regular
4413880401,amenity,restaurant,regular
4413880402,name,Walgreens,regular
4413880402,shop,chemist,regular
4413880402,amenity,pharmacy,regular
4413882563,name,Subway,regular
4413882563,amenity,fast_food,regular
4413882563,cuisine,sandwich,regular
4413883250,name,Panda Express,regular
4413883250,amenity,fast_food,regular
4413883250,cuisine,chinese,regular
4414945886,name,Subway,regular
4414945886,amenity,fast_food,regular
4414945886,cuisine,sandwich,regular
4414945886,operator,Subway,regular
4414945887,name,Einstein Bros Bagels,regular
4414945887,amenity,cafe,regular
4415037893,name,Extended Stay America - Las Vegas - East Flamingo,regular
4415037893,tourism,hotel,regular
4415037893,operator,Extended Stay America,regular
4415037893,city,Las Vegas,addr
4415037893,state,NV,addr
4415037893,street,EaStreet Flamingo Road,addr
4415037893,postcode,,addr
4415037893,internet_access,wlan,regular
4415037893,housenumber,1550,addr
4415040873,amenity,fast_food,regular
4415040873,operator,Baja Fresh Mexican Grill,regular
4417185870,name,Element Las Vegas Summerline,regular
4417185870,tourism,hotel,regular
4417185870,city,Las Vegas,addr
4417185870,street,Discovery Drive,addr
4417185870,country,US,addr
4417185870,postcode,,addr
4417185870,housenumber,10555,addr
4417185871,name,Terrible Herbst,regular
4417185871,shop,convenience,regular
4417185871,city,Las Vegas,addr
4417185871,street,South Town Center Drive,addr
4417185871,country,US,addr
4417185871,housenumber,3650,addr
4418982216,name,Loop Da Loop Antiques,regular
4418982216,shop,department_store,regular
4418982216,en,Loop Da Loop Antiques,name
4418982406,name,Antique Mall of America,regular
4418982406,shop,department_store,regular
4418982406,en,Antique Mall of America,name
4419002796,name,Charleston Antique Mall,regular
4419002796,shop,department_store,regular
4419002796,en,Charleston Antique Mall,name
4419260241,name,Panda Express,regular
4419260241,amenity,fast_food,regular
4419260241,cuisine,chinese,regular
4419260241,operator,Panda Express,regular
4419260242,name,Starbucks,regular
4419260242,amenity,cafe,regular
4419260242,cuisine,coffee_shop,regular
4419260243,name,Taco Bell,regular
4419260243,amenity,fast_food,regular
4419260243,cuisine,mexican,regular
4419260244,name,Jamba Juice,regular
4419260244,amenity,fast_food,regular
4419270177,name,Palermo's pizza,regular
4419270177,amenity,fast_food,regular
4419270177,cuisine,pizza,regular
4420815061,bus,yes,regular
4420815061,name,Flamingo @ Grand Canyon (E),regular
4420815061,shelter,yes,regular
4420815061,public_transport,platform,regular
4420815062,bus,yes,regular
4420815062,name,Flamingo @ Las Vegas (W),regular
4420815062,shelter,yes,regular
4420815062,public_transport,platform,regular
4420815063,bus,yes,regular
4420815063,name,Flamingo @ Maryland (E),regular
4420815063,public_transport,platform,regular
4420815064,bus,yes,regular
4420815064,name,Flamingo @ Maryland (W),regular
4420815064,public_transport,platform,regular
4420815065,bus,yes,regular
4420815065,name,Grand Canyon @ Rochelle (N),regular
4420815065,public_transport,platform,regular
4421288347,bus,yes,regular
4421288347,name,Suncoast Hotel (S),regular
4421288347,public_transport,platform,regular
4422999655,name,"Dr. Mavis Matsumoto, MD",regular
4422999655,amenity,doctors,regular
4423001706,name,"Dr. Michael Gunter, MD",regular
4423001706,amenity,doctors,regular
4424572660,amenity,bar,regular
4424572661,shop,beauty,regular
4424572662,shop,hairdresser,regular
4424572858,name,Mint Indian Bistro,regular
4424572858,amenity,restaurant,regular
4424572858,cuisine,indian,regular
4424572859,name,Roy's,regular
4424572859,amenity,restaurant,regular
4424572860,name,Desi Burrito,regular
4424572860,amenity,fast_food,regular
4425294389,name,Thai Food To Go,regular
4425294389,phone,7027788898,regular
4425294389,amenity,restaurant,regular
4425294389,cuisine,thai,regular
4425294389,street,EaStreet Desert Inn Road,addr
4425294389,postcode,,addr
4425294389,opening_hours,Mo-Su 11:00-22:00,regular
4425294389,housenumber,3242,addr
4428049090,highway,bus_stop,regular
4430881115,amenity,fountain,regular
4435238290,name,In & Out,regular
4435238290,amenity,fast_food,regular
4435238290,cuisine,american;burger,regular
4435238290,street,Blue Diamond Road,addr
4439609614,name,Pine Creek Trailhead,regular
4439609614,tourism,information,regular
4439609652,amenity,toilets,regular
4441681667,amenity,parking_entrance,regular
4443324031,name,Marvelless Mark Kamp Las Vegas,regular
4443324031,phone,702-722-6943,regular
4443324031,website,http://marvellessmark.com/las-vegas-motivational-keynote-speaker/,regular
4443324031,city,LAS VEGAS,addr
4443324031,state,NV,addr
4443324031,street,E SILVERADO RANCH BLVD Suite 120,addr
